canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)C[NH2+]2)c1,8.5228786,14.057181546880043,14.057181546880043,0.008449338259944428,-1.046145001082772,0.278738363748339,17.72093023255814,594.7230000000001,552.3870000000002,594.31378968409,230,0,0.2533838160873567,-0.48430079722993297,0.48430079722993297,0.2533838160873567,1.0,1.6511627906976745,2.302325581395349,19.14544429902824,9.94030954987577,2.391115631351923,-2.2708338015795615,2.1975023875970323,-2.9019173923015003,5.997744201705457,-0.6788356865219258,3.4365334361899715,1.5477346773194958,1361.0569754495657,30.93214617357225,25.062452783749805,25.062452783749805,20.65943739623796,15.062769146172574,15.062769146172574,11.356155672978534,11.356155672978534,7.6888561107474205,7.6888561107474205,5.754136609415526,5.754136609415526,-3.8199999999999985,3289767395.7950797,32.10133759873522,15.069705780738245,8.842364355873118,251.80028623350378,25.37687728750389,36.07451713818453,6.103966387748303,0.0,11.814359458703011,0.0,9.589074368143644,8.78083009534964,0.0,0.0,32.046575604766076,79.77767453109394,36.703604486606764,6.041840829147961,33.53008341614037,11.814359458703011,0.0,10.216698334856808,0.0,70.74611252456843,19.634269217737724,100.61828540195752,0.0,5.749511833283905,15.37044016181271,8.78083009534964,5.749511833283905,0.0,65.74668023592444,6.4208216229260096,18.558178881782414,64.9528196030909,66.73003775307771,0.0,0.0,0.0,95.48,29.68742862833956,23.47643185833399,0.0,30.03726006087078,37.18199382405773,30.220973639294527,12.13273413692322,23.099010936235306,56.419835545386256,5.316788604006331,4.736862953800049,34.18781341965091,0.0,28.69539401710022,16.417324008420724,1.7556275916838968,-1.3521444801571931,16.46007151347596,0.9753181962956143,7.693929066863205,0.0,0.4117647058823529,43,4,7,0,1,1,2,3,0,3,4,0,4,3,9,1,13,0,1,1,0,0,11.250179367002096,4,4.0207200000000025,161.0428999999997,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CCN(Cc3ccccc3)C2=O)c1,8.5228786,14.12870520092895,14.12870520092895,0.12869729817240616,-1.3871635196012904,0.27268350483126064,16.266666666666666,621.7490000000003,578.4050000000002,621.32468871609,240,0,0.28367407403027683,-0.38413233714976747,0.38413233714976747,0.28367407403027683,0.9777777777777777,1.6222222222222222,2.2666666666666666,19.145445371735097,9.932802050247119,2.4147072803678986,-2.352523425591833,2.177665552746677,-2.9909627543370125,5.9986206131163335,-0.6898529633792319,3.0040518033224926,1.6043302579958325,1459.4735012907972,32.50949644276188,26.13942289124668,26.13942289124668,21.586957751166523,15.600612869357207,15.600612869357207,11.727834443781134,11.727834443781134,7.968093065126892,7.968093065126892,5.894897124999879,5.894897124999879,-4.149999999999999,6645319854.822219,33.73723738150557,15.722838882502522,8.953859028100986,262.97303888864064,25.539924064554324,17.73840806984009,6.041840829147961,0.0,17.721539188054518,0.0,14.383611552215466,8.78083009534964,0.0,0.0,44.179309741689295,73.2083918858677,36.82753926959332,19.13135364097311,33.58775764641214,17.721539188054518,0.0,15.116608065707286,0.0,64.7660809198067,26.1790256236503,106.18173689365452,0.0,0.0,10.633577208012662,8.78083009534964,0.0,0.0,76.9945597142907,17.760115212910407,18.558178881782414,64.09544947186188,66.73003775307771,0.0,0.0,0.0,106.56,35.72926945748752,28.27096904240581,0.0,29.362084065023012,43.850685012956866,36.60419594293384,6.06636706846161,34.17307940232113,44.179309741689295,5.316788604006331,0.0,28.2574104018579,0.0,44.0406474668942,16.191974424142572,2.450287443732215,-2.619111580591819,15.419255416643896,0.07704348532970595,8.349159608657999,0.0,0.4,45,4,8,0,1,1,3,3,0,3,3,0,4,3,10,1,13,0,1,1,0,0,11.787669948670075,4,3.211820000000002,167.42689999999962,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,8.5228786,13.594630810721767,13.594630810721767,0.04395343623011483,-4.441878258926777,0.24779072104980612,16.348837209302324,619.7300000000001,581.4260000000003,619.2560377760901,232,0,0.41592330415856454,-0.3852425932572468,0.41592330415856454,0.3852425932572468,1.0232558139534884,1.7674418604651163,2.4651162790697674,32.23338567050856,9.998215669427166,2.3089257086045603,-2.290625524324932,2.297306665379432,-2.854568693894036,7.923618311670052,-0.6764422442436929,2.9652832592476575,1.5216903855097412,1485.8481838718324,31.036958659186844,23.97842205921982,24.794918640147547,20.457676788625957,14.360557159910675,15.96972246743708,10.657807869656908,12.670657806729105,7.320024976191545,9.189563666354205,5.133962355991617,6.757157879534604,-3.6099999999999985,2268915023.699432,32.30690628606708,14.240779947983036,8.944472572309625,249.90656603971277,21.056893206859698,19.193479199573453,0.0,10.023291153407584,5.907179729351506,6.176298517443475,9.099753175368056,8.417796984328938,13.171245143024459,0.0,42.46456947923127,62.0814889024737,29.903802069902703,23.045532202275307,36.80689531027225,27.305243432126215,0.0,5.316788604006331,0.0,51.05306420872097,35.00912741978708,95.05021078832733,0.0,0.0,20.255581803315227,24.546017692391583,0.0,0.0,56.96443414990192,29.165167699689643,0.0,46.813723596402454,72.79640482153933,0.0,0.0,0.0,115.35,39.81602810879582,31.490106706265927,0.0,24.405817910268937,49.2902017216673,17.696185628620217,10.371583059757844,29.58225687785277,37.255572541998674,10.633577208012662,0.0,66.21972244075013,0.0,13.594630810721767,18.95369461642599,1.8544663537056472,-0.43450030100654113,18.54859115678338,-3.861408595223094,3.1296034359329568,-3.504799918090248,0.3870967741935484,43,5,8,0,1,1,1,3,0,3,2,0,5,4,12,1,12,0,1,1,0,0,10.699431237674215,4,3.5328000000000035,160.3198999999997,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+][C@@H](C)C(=O)NC2CCCCC2)cc(N(c2ccccc2)S(C)(=O)=O)c1,8.5228786,13.842687646635852,13.842687646635852,0.05151832868194628,-3.757570337722021,0.17080736907876898,15.73913043478261,650.8660000000004,602.4820000000003,650.3370670560902,248,0,0.2776514604779968,-0.3852424081221064,0.3852424081221064,0.2776514604779968,0.9565217391304348,1.608695652173913,2.239130434782609,32.23325915879097,9.951160927812438,2.282099564579697,-2.2653761830267145,2.314320751606232,-2.938890940523132,7.919816833052729,-0.6792806479628737,3.037421391214283,1.549499812230744,1531.4374721315055,33.10587275993918,26.984827738224876,27.801324319152602,22.045063758947656,16.15673195229117,18.00504357155567,12.102465783040028,13.933654353534845,8.293359378538435,9.378287168564299,5.858537621274353,6.851565208188662,-3.9299999999999993,11341667713.244287,34.93387818982764,16.577449963420964,10.035472060205368,272.58111257217223,26.373681810866028,12.648722793660877,6.041840829147961,10.023291153407584,11.814359458703011,0.0,9.589074368143644,12.72301297562517,0.0,0.0,67.79340141647091,69.00522610216431,23.837435001441094,23.67238256202649,28.430187351319617,38.89980943616128,0.0,10.633577208012662,0.0,76.60189301212951,28.96728659063912,89.98967487339495,0.0,0.0,25.572370407321557,17.062158824050687,0.0,0.0,68.91345470840137,21.238649960405414,0.0,61.873022681477124,78.86277189000094,0.0,0.0,0.0,144.45,34.11811892880331,23.113398747313287,0.0,24.057228456109037,30.02773685288927,37.50250716691244,10.726037614222243,53.84772515169921,44.179309741689295,15.950365812018994,0.0,27.16266428786868,0.0,26.68879645491141,22.53151186366381,2.5148536017862693,-0.5046786120074807,22.31044393326981,5.967873885910874,4.5027715889853175,-3.757570337722021,0.42857142857142855,46,6,10,1,0,1,2,3,0,3,3,0,6,5,11,0,15,1,0,1,0,0,12.58944821130675,4,3.318900000000003,182.70759999999953,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,8.3979397,14.555933327469603,14.555933327469603,0.006394211485311052,-4.749157731364411,0.3230668496989536,23.289473684210527,561.6620000000004,524.3660000000003,561.24046796409,212,0,0.42721184217598046,-0.4761833118414131,0.4761833118414131,0.42721184217598046,1.1578947368421053,1.868421052631579,2.5,32.19721904585514,9.859633153182761,2.4246907780383995,-2.326704637440196,2.330010511058085,-2.930803975805676,7.846106022032492,-0.7080067756377583,2.816451747176005,1.7396461260072655,1123.2320462092782,28.250347897697555,22.055801785600575,22.8722983665283,17.68390897928141,12.446660848428694,13.934694720141279,10.874915841503674,12.421235319425229,6.750888258023796,8.30751083537588,4.571720688536429,6.26293442348807,-2.2099999999999995,104069626.99242964,30.33309826711186,12.316493299859683,7.905689574467245,222.90427079509226,25.63070938360932,35.9446825718222,0.0,6.103966387748303,0.0,6.176298517443475,4.208898492164469,4.39041504767482,13.171245143024459,0.0,38.9703128044567,41.161816281101615,35.143577728787015,12.359735571259707,41.66760058931089,16.48695531758787,0.0,0.0,5.917906046161393,63.577852219395275,30.956054196446217,58.90577772690654,0.0,5.749511833283905,15.787319034968565,23.24904646538284,5.749511833283905,0.0,58.96388472837724,33.91700049493972,11.735126887207288,37.46156607416286,36.39820241076966,0.0,0.0,0.0,98.39,58.96270729553206,26.877086077704455,0.0,23.63050652821754,17.86106150435636,18.739616101436138,11.629818560158606,0.0,17.449522740929552,37.64080868979514,10.470530430962235,76.71128241758197,0.0,0.0,13.069816476062417,7.677945227796373,-1.3567575162809096,10.198643528299524,-7.819951789193166,6.191557720409943,-0.11698050912059865,0.5555555555555556,38,5,6,0,1,1,0,2,0,2,5,0,5,3,11,1,9,0,1,1,0,1,9.831510567654437,3,3.0756000000000014,138.796,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1,8.3979397,13.956486492333113,13.956486492333113,0.006912400954158127,-1.0403723725869287,0.25248605414185615,12.452380952380953,582.7120000000002,540.3760000000002,582.31378968409,226,0,0.2533838160873567,-0.49675395841210773,0.49675395841210773,0.2533838160873567,0.9523809523809523,1.619047619047619,2.261904761904762,19.145443414300413,9.988943605757155,2.2535886811246026,-2.243762299968637,2.16159116888772,-2.8544832048237088,5.997673319203313,-0.6764391784976818,2.9512262827693574,1.8020516431779487,1324.3710920967135,30.647689123196077,24.830401976180926,24.830401976180926,20.12496255362731,14.42463721222662,14.42463721222662,10.589067871568258,10.589067871568258,6.942008703097315,6.942008703097315,4.977139278384886,4.977139278384886,-3.8199999999999985,1204700036.1603668,32.69149865426388,15.983913410800543,9.632660167153688,246.44117527263646,25.376877287503895,36.57743271494915,0.0,0.0,11.814359458703011,0.0,9.589074368143644,8.78083009534964,0.0,0.0,25.980208536304467,79.77767453109394,35.846234355377746,13.151638370425495,33.53008341614037,11.814359458703011,0.0,10.216698334856808,0.0,58.72424009065873,26.744066759015258,100.1153698251929,0.0,5.749511833283905,15.370440161812711,8.78083009534964,5.749511833283905,0.0,60.710670560305715,12.965578028838586,18.558178881782414,64.09544947186188,60.6636706846161,0.0,0.0,0.0,95.48,29.68742862833956,23.47643185833399,0.0,24.43620924988709,30.761172201131718,35.78442513099152,12.13273413692322,30.20880847751284,50.35346847692464,5.316788604006331,4.736862953800049,33.177812856632315,0.0,28.489764105928884,15.90746885493958,2.7297537739611637,-1.3777220677146964,14.865462046775376,0.6053820407070702,7.843538087801507,1.5918736343021322,0.3939393939393939,42,4,7,0,0,0,2,3,0,3,2,0,4,3,9,0,15,0,0,0,0,0,12.441382946644199,3,4.009620000000003,158.47789999999975,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)C[NH2+]2)c1,8.3010302,14.074912548962008,14.074912548962008,0.013737117143051591,-1.0360043275294004,0.25632115842925773,17.681818181818183,608.7500000000001,564.3980000000001,608.32943974809,236,0,0.2533838160873567,-0.38474298573435833,0.38474298573435833,0.2533838160873567,0.9772727272727273,1.6363636363636365,2.2954545454545454,19.145444820791397,9.940321399719105,2.38618175642021,-2.271117531802567,2.188409834629512,-2.9014055202435043,5.997741856652265,-0.6792963390559296,3.474855087820799,1.5190220661629894,1377.7258202642045,31.639252954758796,25.76955956493635,25.76955956493635,21.15943739623796,15.500873526128728,15.500873526128728,11.721854806813194,11.721854806813194,7.971428437895879,7.971428437895879,5.890793381460578,5.890793381460578,-3.6599999999999984,5476204769.763682,33.23738066636584,15.882832687470156,9.172683836749528,258.16522834790044,25.37687728750389,36.42897169264893,0.0,0.0,11.814359458703011,0.0,9.589074368143644,8.78083009534964,0.0,0.0,44.179309741689295,73.2083918858677,36.703604486606764,12.648722793660879,33.53008341614037,11.814359458703011,0.0,10.216698334856808,0.0,77.35299448908135,19.634269217737724,106.18173689365452,0.0,0.0,10.633577208012662,8.78083009534964,0.0,0.0,65.74668023592444,17.764566541238977,18.558178881782414,70.5162710947879,66.73003775307771,0.0,0.0,0.0,95.48,29.68742862833956,23.47643185833399,0.0,30.03726006087078,43.78887578857064,30.034913297707618,12.13273413692322,23.099010936235306,56.419835545386256,5.316788604006331,4.736862953800049,34.23697912751854,0.0,28.728763751392705,16.460568486588997,2.8221714775292783,-2.0737981485167785,16.91214436543016,1.0671736378408374,8.1793306355496,0.0,0.42857142857142855,44,4,7,0,1,1,2,3,0,3,4,0,4,3,9,1,14,0,1,1,0,0,11.997812638491906,4,4.158520000000003,165.20389999999963,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(I)c2)c1,8.3010302,13.936860641992977,13.936860641992977,0.024844632359116936,-1.0105794199120315,0.21812997829960942,12.560975609756097,678.5820000000002,639.2700000000002,678.19987296809,220,0,0.2533838160873567,-0.385069589312559,0.385069589312559,0.2533838160873567,0.9512195121951219,1.6097560975609757,2.2439024390243905,126.91270457297065,9.988993534417759,2.253294101865798,-2.2437057756484573,2.158805901398379,-2.854544370516274,14.111919911943696,-0.6764407879086385,2.909148522042482,1.8055244308576874,1311.040362528253,29.94058234200953,23.800118158726292,25.957616449902613,19.586957751166526,14.00124701303544,15.0799961586236,10.3674593561768,11.61309157536361,6.696888047252811,7.367879150578901,4.841643789218079,5.4492394306101,-2.8899999999999983,691681829.0174608,32.62237183012236,15.932543362821542,10.15729663073596,254.22452604977656,20.640014333703846,30.827920881665243,0.0,0.0,11.814359458703011,0.0,9.589074368143644,8.78083009534964,0.0,0.0,25.980208536304467,102.368545158162,39.416416626443144,6.041840829147961,28.79322046234032,34.405230085771066,0.0,10.216698334856808,0.0,58.72424009065873,19.634269217737724,103.68555209625829,0.0,0.0,10.633577208012662,8.78083009534964,0.0,22.590870627068057,53.60087301902818,12.965578028838586,22.12836115284781,64.09544947186188,60.6636706846161,0.0,0.0,0.0,86.25,29.68742862833956,23.47643185833399,0.0,24.43620924988709,30.761172201131718,33.60509556877302,12.13273413692322,23.099010936235306,44.28710140846303,33.974026299536,0.0,28.980974655219235,2.2416346074792664,28.46324185238337,15.93250699390499,2.8716571963241266,-2.0620504902608077,15.385954594419022,0.6643958264079379,7.9750180974562,0.0,0.375,41,4,6,0,0,0,2,3,0,3,2,0,3,3,9,0,14,0,0,0,0,0,12.677008628817378,3,4.605620000000004,164.64289999999966,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CN(Cc3ccccc3)C2=O)c1,8.3010302,14.074986192664486,14.074986192664486,0.12869729817240616,-1.3804968529346235,0.27767169257335694,16.09090909090909,607.7220000000003,566.3940000000002,607.3090386520901,234,0,0.28779134324464745,-0.38413121196355143,0.38413121196355143,0.28779134324464745,0.9772727272727273,1.6136363636363635,2.25,19.145444837284753,9.948345480344527,2.437447344579257,-2.263048375445084,2.17886579405994,-2.911254050668494,5.998634409004555,-0.6785871775722975,3.3448813294158835,1.5836999395533289,1442.6385661095374,31.80238966157533,25.432316110060135,25.432316110060135,21.086957751166523,15.100612869357207,15.100612869357207,11.398126697271397,11.398126697271397,7.728205464833291,7.728205464833291,5.691041188062752,5.691041188062752,-4.149999999999999,4696609313.4131,32.75734686819643,15.031475927510096,8.266800801309568,256.6080967742441,20.640014333703846,17.73840806984009,12.710532018047104,0.0,17.721539188054518,0.0,19.283521283065944,8.78083009534964,0.0,0.0,44.179309741689295,73.2083918858677,30.28278286368075,12.586597235060536,33.58775764641214,17.721539188054518,0.0,15.116608065707286,0.0,64.7660809198067,19.75820400072429,106.18173689365452,0.0,0.0,10.633577208012662,8.78083009534964,0.0,0.0,70.5737380913647,17.760115212910407,18.558178881782414,64.09544947186188,66.73003775307771,0.0,0.0,0.0,106.56,35.72926945748752,28.27096904240581,0.0,29.362084065023012,37.42986339003086,36.60419594293384,6.06636706846161,34.17307940232113,44.179309741689295,5.316788604006331,0.0,28.149972385328972,0.0,43.66168771819086,16.006334779395782,2.432130102219444,-2.6366231546658923,15.348353139257583,0.08371015199637277,7.621101544943542,0.0,0.38235294117647056,44,4,8,0,1,1,3,3,0,3,3,0,4,3,10,1,13,0,1,1,0,0,11.190710702236201,4,3.1693200000000017,162.5598999999997,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CC[NH2+]2)c1,8.3010302,14.139472639625682,14.139472639625682,0.04557180667389882,-3.843856247471147,0.26107658762084784,16.869565217391305,657.804,614.4599999999999,657.29167433609,248,0,0.2533838160873567,-0.38468796382177384,0.38468796382177384,0.2533838160873567,1.0,1.6304347826086956,2.260869565217391,32.23342870134053,9.942654958779928,2.3914357840826734,-2.3534760164547657,2.1957063980247455,-2.9799407020695776,7.8873857531121265,-0.7033349822408659,3.0299962530725297,1.6144118772304716,1596.7150875949437,33.43214617357225,26.455919472174408,27.272416053102134,21.92029108449986,15.658933356051392,17.09899668485203,11.79661969956674,13.734554679508406,8.049472909953678,9.928838422505207,5.905791791632476,7.419159238069646,-3.7099999999999986,9533967662.34828,35.149796056336434,15.723386152491278,8.75405392092373,269.20735056661533,20.640014333703846,23.780248898988052,0.0,10.023291153407584,11.814359458703011,0.0,9.589074368143644,17.198627079678577,4.305215991296234,0.0,32.046575604766076,79.77767453109394,30.28278286368075,30.57159352240346,37.21101744666926,21.837650612110593,0.0,14.521914326153041,0.0,63.116807989411896,32.72378202956288,100.61828540195752,0.0,0.0,10.633577208012662,8.78083009534964,0.0,0.0,85.45523963562647,16.444112776333593,18.558178881782414,58.53199798016489,71.62552122859549,0.0,0.0,0.0,123.62999999999998,45.7525606108951,31.894228842662926,0.0,41.43990062301443,30.761172201131718,31.040744451236847,22.504317196681065,42.15548227284915,19.16426300338758,5.316788604006331,0.0,56.27643387331006,0.0,28.921554258647696,16.297298970627832,1.454144004632354,-2.3754392223352427,14.107552409956986,0.1350639161351641,7.443914703162963,-3.843856247471147,0.4117647058823529,46,4,9,0,1,1,2,3,0,3,3,0,5,3,12,1,13,0,1,1,0,0,12.01464818641506,4,2.873920000000001,170.76869999999957,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
